#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Listeria monocytogenes	FDA1074728-S054-001		PDT000479691.1	2019-03-19T17:00:13Z	USA:NY	environmental swab	environmental/other		PDS000025192.8	19	29	fosX=COMPLETE,lin=COMPLETE	SAMN11166367	PDG000000001.2010	Listeria monocytogenes	GCA_004533745.1				2019-02-22		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		503990	22	2978102	PAIRED	ILLUMINA	SRR8752194	CFSAN	2019-03-19T15:57:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAARTU	AAARTU000000000.1
Listeria monocytogenes	FSIS1702663		PDT000224359.2	2017-07-10T22:41:40Z	USA:NY	environmental: non-food-contact surface	environmental/other		PDS000024776.8	17		abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN07340354	PDG000000001.2010	Listeria monocytogenes	GCA_004602635.1				2017	bcrB=COMPLETE,bcrC=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		309383	31	3273294	PAIRED	ILLUMINA	SRR5815876	USDA-FSIS	2017-07-10T21:32:27Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAVLA	AAAVLA000000000.1
Listeria monocytogenes	FDA797901-52		PDT000068601.2	2015-06-30T15:17:28Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN03703932	PDG000000001.2010	Listeria monocytogenes					2015-04-20		FDA	3.6.7	2020-01-22.1	NUCLEOTIDE	PRJNA215355		393760	25	3023493	PAIRED	ILLUMINA	SRR2076040	CFSAN	2015-06-30T12:44:00Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	FDA797901-51		PDT000068649.2	2015-06-30T16:15:31Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN03703931	PDG000000001.2010	Listeria monocytogenes					2015-04-20		FDA	3.6.7	2020-01-22.1	NUCLEOTIDE	PRJNA215355		393760	25	3023798	PAIRED	ILLUMINA	SRR2076001	CFSAN	2015-06-30T12:43:59Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	FDA797901-99		PDT000068658.2	2015-06-30T16:15:31Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	8		fosX=COMPLETE,lin=COMPLETE	SAMN03703939	PDG000000001.2010	Listeria monocytogenes	GCA_004490655.1				2015-04-20		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		78033	70	3046561	PAIRED	ILLUMINA	SRR2076010	CFSAN	2015-06-30T12:43:59Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAPCE	AAAPCE000000000.1
Listeria monocytogenes	FDA797901-49		PDT000068666.2	2015-06-30T16:15:32Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN03703930	PDG000000001.2010	Listeria monocytogenes					2015-04-20		FDA	3.6.7	2020-01-22.1	NUCLEOTIDE	PRJNA215355		393760	27	3024043	PAIRED	ILLUMINA	SRR2076021	CFSAN	2015-06-30T12:43:59Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	FDA861107-000-066		PDT000137473.2	2016-07-11T14:16:48Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN05291784	PDG000000001.2010	Listeria monocytogenes	GCA_004677565.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		239632	33	3034633	PAIRED	ILLUMINA	SRR3823941	CFSAN	2016-07-11T13:08:31Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAQU	AABAQU000000000.1
Listeria monocytogenes	FDA861107-000-081		PDT000137475.2	2016-07-11T14:16:48Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN05291786	PDG000000001.2010	Listeria monocytogenes	GCA_004678725.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393760	24	3101564	PAIRED	ILLUMINA	SRR3823943	CFSAN	2016-07-11T13:08:45Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAQX	AABAQX000000000.1
Listeria monocytogenes	FDA861107-000-098		PDT000137477.2	2016-07-11T14:16:49Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN05291788	PDG000000001.2010	Listeria monocytogenes	GCA_004677645.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393760	24	3056114	PAIRED	ILLUMINA	SRR3823945	CFSAN	2016-07-11T13:09:01Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAQZ	AABAQZ000000000.1
Listeria monocytogenes	FDA861107-8		PDT000139016.2	2016-07-19T14:22:01Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN05291760	PDG000000001.2010	Listeria monocytogenes	GCA_004679465.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393760	23	3141724	PAIRED	ILLUMINA	SRR3930189	CFSAN	2016-07-19T13:31:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUG	AABAUG000000000.1
Listeria monocytogenes	FDA861107-19		PDT000139018.2	2016-07-19T14:22:01Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN05291762	PDG000000001.2010	Listeria monocytogenes	GCA_004680545.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393760	24	3128366	PAIRED	ILLUMINA	SRR3930191	CFSAN	2016-07-19T13:31:34Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUI	AABAUI000000000.1
Listeria monocytogenes	FDA861107-20		PDT000139019.2	2016-07-19T14:22:01Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN05291763	PDG000000001.2010	Listeria monocytogenes	GCA_004680565.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		157769	44	3091621	PAIRED	ILLUMINA	SRR3930192	CFSAN	2016-07-19T13:31:43Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUQ	AABAUQ000000000.1
Listeria monocytogenes	FDA861107-22		PDT000139021.2	2016-07-19T14:22:02Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN05291765	PDG000000001.2010	Listeria monocytogenes	GCA_004679485.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		177206	46	3081418	PAIRED	ILLUMINA	SRR3930194	CFSAN	2016-07-19T13:32:04Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUK	AABAUK000000000.1
Listeria monocytogenes	FDA861107-24		PDT000139023.2	2016-07-19T14:22:02Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN05291767	PDG000000001.2010	Listeria monocytogenes	GCA_004679505.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		253883	34	3067224	PAIRED	ILLUMINA	SRR3930196	CFSAN	2016-07-19T13:33:20Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUU	AABAUU000000000.1
Listeria monocytogenes	FDA861107-25		PDT000139024.2	2016-07-19T14:22:02Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN05291768	PDG000000001.2010	Listeria monocytogenes	GCA_004679565.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393760	23	3102866	PAIRED	ILLUMINA	SRR3930197	CFSAN	2016-07-19T13:34:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUN	AABAUN000000000.1
Listeria monocytogenes	FDA861107-26		PDT000139025.2	2016-07-19T14:22:02Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN05291769	PDG000000001.2010	Listeria monocytogenes	GCA_004679545.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393764	24	3132187	PAIRED	ILLUMINA	SRR3930198	CFSAN	2016-07-19T13:34:24Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUW	AABAUW000000000.1
Listeria monocytogenes	FDA861107-000-049		PDT000139030.2	2016-07-19T14:22:02Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN05291775	PDG000000001.2010	Listeria monocytogenes	GCA_004679625.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		218965	43	3109676	PAIRED	ILLUMINA	SRR3930203	CFSAN	2016-07-19T13:35:23Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAVE	AABAVE000000000.1
Listeria monocytogenes	FDA861107-000-056		PDT000139031.2	2016-07-19T14:22:03Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN05291776	PDG000000001.2010	Listeria monocytogenes	GCA_004679645.1				2016-06-14		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		157633	53	3084188	PAIRED	ILLUMINA	SRR3930204	CFSAN	2016-07-19T13:35:39Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABAUV	AABAUV000000000.1
Listeria monocytogenes	FDA0919075-001-083		PDT000147934.2	2016-09-07T18:16:04Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN05725260	PDG000000001.2010	Listeria monocytogenes	GCA_004575475.1				2016-08-15		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		269298	25	3149963	PAIRED	ILLUMINA	SRR4190330	CFSAN	2016-09-07T17:13:03Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAATIT	AAATIT000000000.1
Listeria monocytogenes	FDA0919075-001-082		PDT000147935.2	2016-09-07T18:16:04Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN05725259	PDG000000001.2010	Listeria monocytogenes	GCA_004575555.1				2016-08-15		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393760	22	3122533	PAIRED	ILLUMINA	SRR4190331	CFSAN	2016-09-07T17:13:21Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAATIW	AAATIW000000000.1
Listeria monocytogenes	FDA0919075-001-011		PDT000147942.2	2016-09-07T18:16:04Z	USA:NY	environmental swab	environmental/other		PDS000024460.1	1		fosX=COMPLETE,lin=COMPLETE	SAMN05725252	PDG000000001.2010	Listeria monocytogenes	GCA_004575615.1				2016-08-15		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		393760	26	3057750	PAIRED	ILLUMINA	SRR4190338	CFSAN	2016-09-07T17:16:56Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAATJD	AAATJD000000000.1
Listeria monocytogenes	11B00055A-1		PDT000193041.2	2017-03-15T03:38:08Z	USA:NY	Fresh fish	environmental/other		PDS000024460.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN06561809	PDG000000001.2010	Listeria monocytogenes	GCA_004688185.1				2011-01-03		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		155998	48	3070659	PAIRED	ILLUMINA	SRR5341891	CFSAN	2017-03-15T00:59:06Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABBHK	AABBHK000000000.1
Listeria monocytogenes	FSLF2-091		PDT000362383.1	2018-08-13T23:44:29Z	USA:NY	blood	clinical	Homo sapiens	PDS000065161.3	8	6	fosX=COMPLETE,lin=COMPLETE	SAMN09756896	PDG000000001.2010	Listeria monocytogenes serotype 4b	GCA_003683795.1				1999		South Dakota State University	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		308086	24	2992042	PAIRED	ILLUMINA	SRR7690625	CFSAN	2018-08-13T22:58:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			2065118	RETZ	RETZ00000000.1
Listeria monocytogenes	07B04975G-1		PDT000832850.1	2020-09-09T12:25:17Z	USA:New York	sponge	environmental/other		PDS000065161.3	8	8	fosX=COMPLETE,lin=COMPLETE	SAMN16086321	PDG000000001.2010	Listeria monocytogenes	GCA_014504735.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		454295	19	3022936	PAIRED	ILLUMINA	SRR12615150	PULSENET	2020-09-09T11:52:44Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXTQ	AAVXTQ000000000.1
Listeria monocytogenes	07B04975E-6		PDT000832853.1	2020-09-09T12:25:18Z	USA:New York	sponge	environmental/other		PDS000065161.3	1	2	fosX=COMPLETE,lin=COMPLETE	SAMN16086314	PDG000000001.2010	Listeria monocytogenes	GCA_014502675.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		453925	20	3013116	PAIRED	ILLUMINA	SRR12615153	PULSENET	2020-09-09T11:50:35Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXSH	AAVXSH000000000.1
Listeria monocytogenes	07B04975I-1		PDT000832855.1	2020-09-09T12:25:19Z	USA:New York	sponge	environmental/other		PDS000065161.3	6	6	fosX=COMPLETE,lin=COMPLETE	SAMN16086319	PDG000000001.2010	Listeria monocytogenes	GCA_014502555.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		321182	20	3060192	PAIRED	ILLUMINA	SRR12615155	PULSENET	2020-09-09T11:50:35Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXSI	AAVXSI000000000.1
Listeria monocytogenes	07B04975B-6		PDT000832867.1	2020-09-09T12:25:22Z	USA:New York	sponge	environmental/other		PDS000065161.3	1	1	fosX=COMPLETE,lin=COMPLETE	SAMN16086399	PDG000000001.2010	Listeria monocytogenes	GCA_014502365.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		233403	23	2962078	PAIRED	ILLUMINA	SRR12615337	PULSENET	2020-09-09T11:57:32Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXRT	AAVXRT000000000.1
Listeria monocytogenes	07B04975C-6		PDT000832868.1	2020-09-09T12:25:23Z	USA:New York	sponge	environmental/other		PDS000065161.3	6	6	fosX=COMPLETE,lin=COMPLETE	SAMN16086391	PDG000000001.2010	Listeria monocytogenes	GCA_014502305.1				2007-06-05	arsD=HMM	NYS Department of Agriculture and Markets	3.8.4	2020-07-16.2	COMBINED	PRJNA514285		454305	21	2976935	PAIRED	ILLUMINA	SRR12615338	PULSENET	2020-09-09T11:55:37Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVXRP	AAVXRP000000000.1
Listeria monocytogenes	FSL F2-0738		PDT000784035.1	2020-07-07T17:16:52Z	USA:NY	soil	environmental/other		PDS000044532.2	8		fosX=COMPLETE,lin=COMPLETE	SAMN15463230	PDG000000001.2010	Listeria monocytogenes	GCA_013512415.1				2002	arsB=COMPLETE,arsC=COMPLETE,arsR=COMPLETE	Food Safety Lab - Cornell University	3.8.4	2020-07-16.2	COMBINED	PRJNA514286		476212	25	3113980	PAIRED	ILLUMINA	SRR12164829	BACT NGS	2020-07-07T16:50:33Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAUCHC	AAUCHC000000000.1
Listeria monocytogenes	CFSAN010979		PDT000030290.3	2014-05-13T17:06:45Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	12		fosX=COMPLETE,lin=COMPLETE	SAMN02689401	PDG000000001.2010	Listeria monocytogenes	GCA_004514345.1				2014-02-19	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		136183	52	3053562	PAIRED	ILLUMINA	SRR1284674	CFSAN	2014-05-13T16:07:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAQUR	AAAQUR000000000.1
Listeria monocytogenes	CFSAN010980		PDT000030291.3	2014-05-13T17:06:45Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN02689402	PDG000000001.2010	Listeria monocytogenes	GCA_004420375.1				2014-02-19	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		167692	42	3117820	PAIRED	ILLUMINA	SRR1284745	CFSAN	2014-05-13T16:26:09Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAJYC	AAAJYC000000000.1
Listeria monocytogenes	CFSAN010981		PDT000030292.3	2014-05-13T17:06:45Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	2		fosX=COMPLETE,lin=COMPLETE	SAMN02689403	PDG000000001.2010	Listeria monocytogenes	GCA_004399745.1				2014-02-19	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		293945	29	3097741	PAIRED	ILLUMINA	SRR1284675	CFSAN	2014-05-13T16:07:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAIQK	AAAIQK000000000.1
Listeria monocytogenes	CFSAN010982		PDT000030293.3	2014-05-13T17:06:45Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	12		fosX=COMPLETE,lin=COMPLETE	SAMN02689404	PDG000000001.2010	Listeria monocytogenes	GCA_004420325.1				2014-02-19		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		293945	27	2997543	PAIRED	ILLUMINA	SRR1284676	CFSAN	2014-05-13T16:07:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAJXZ	AAAJXZ000000000.1
Listeria monocytogenes	CFSAN010983		PDT000030294.3	2014-05-13T17:06:46Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN02689405	PDG000000001.2010	Listeria monocytogenes	GCA_004419245.1				2014-02-19		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		347845	27	3004139	PAIRED	ILLUMINA	SRR1284693	CFSAN	2014-05-13T16:15:10Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAJYD	AAAJYD000000000.1
Listeria monocytogenes	CFSAN010985		PDT000030296.3	2014-05-13T17:06:46Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN02689407	PDG000000001.2010	Listeria monocytogenes	GCA_004512165.1				2014-02-19	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		184360	35	3057609	PAIRED	ILLUMINA	SRR1284677	CFSAN	2014-05-13T16:07:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAQUW	AAAQUW000000000.1
Listeria monocytogenes	CFSAN010986		PDT000030297.3	2014-05-13T17:06:46Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	12		fosX=COMPLETE,lin=COMPLETE	SAMN02689408	PDG000000001.2010	Listeria monocytogenes	GCA_004512205.1				2014-02-19		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		293945	21	2996231	PAIRED	ILLUMINA	SRR1284746	CFSAN	2014-05-13T16:26:09Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAQUU	AAAQUU000000000.1
Listeria monocytogenes	CFSAN010987		PDT000030298.3	2014-05-13T17:06:46Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	0		fosX=COMPLETE,lin=COMPLETE	SAMN02689409	PDG000000001.2010	Listeria monocytogenes	GCA_004512225.1				2014-02-19	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		271172	31	3107769	PAIRED	ILLUMINA	SRR1284697	CFSAN	2014-05-13T16:15:10Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAQVB	AAAQVB000000000.1
Listeria monocytogenes	CFSAN010988		PDT000030299.3	2014-05-13T17:06:47Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	4		fosX=COMPLETE,lin=COMPLETE	SAMN02689410	PDG000000001.2010	Listeria monocytogenes	GCA_004390465.1				2014-02-19	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		155074	51	3060470	PAIRED	ILLUMINA	SRR1284715	CFSAN	2014-05-13T16:18:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAHYV	AAAHYV000000000.1
Listeria monocytogenes	CFSAN010989		PDT000030300.3	2014-05-13T17:06:47Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	10		fosX=COMPLETE,lin=COMPLETE	SAMN02689411	PDG000000001.2010	Listeria monocytogenes	GCA_004390405.1				2014-02-19		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		258739	28	2992776	PAIRED	ILLUMINA	SRR1284680	CFSAN	2014-05-13T16:10:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAHYT	AAAHYT000000000.1
Listeria monocytogenes	CFSAN010990		PDT000030301.3	2014-05-13T17:06:47Z	USA:NY	environmental sponge samples	environmental/other		PDS000024955.1	18		fosX=COMPLETE,lin=COMPLETE	SAMN02689412	PDG000000001.2010	Listeria monocytogenes	GCA_004512145.1				2014-02-19	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		235940	34	3063081	PAIRED	ILLUMINA	SRR1284721	CFSAN	2014-05-13T16:22:08Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAQUV	AAAQUV000000000.1
Listeria monocytogenes	NYVetLIRN-57		PDT000291196.3	2018-03-01T23:39:50Z	USA:NY	Finished RTE food product seafood smoked salmon	environmental/other		PDS000041947.55	27	24	fosX=COMPLETE,lin=COMPLETE	SAMN08611369	PDG000000001.2010	Listeria monocytogenes	GCA_004724165.1				2000	arsD=HMM	FSL-Cornell	3.6.7	2020-01-06.1	COMBINED	PRJNA325243		46154	135	3030999	PAIRED	ILLUMINA	SRR6796397	CFSAN	2018-03-01T23:18:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABDUK	AABDUK000000000.1
Listeria monocytogenes	11B02457A-1		PDT000191531.2	2017-03-07T18:37:21Z	USA:NY	salad-potato	environmental/other		PDS000072549.1	13	53	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SAMN06446249	PDG000000001.2010	Listeria monocytogenes	GCA_004685525.1				2011-03-23	bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		87157	85	3066928	PAIRED	ILLUMINA	SRR5318943	CFSAN	2017-03-07T18:13:09Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SKESA v. 2.2	GX6A16.0010	GX6A12.0005	1639	AABBFJ	AABBFJ000000000.1
Listeria monocytogenes	FSIS11704892		PDT000258220.2	2017-10-25T19:44:09Z	USA:NY	RTE Product	environmental/other		PDS000072549.1	2	50	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SAMN07835380	PDG000000001.2010	Listeria monocytogenes	GCA_004616315.1				2017	bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		210734	42	3059838	PAIRED	ILLUMINA	SRR6217998	USDA-FSIS	2017-10-25T18:41:14Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SKESA v. 2.2			1639	AAAWLG	AAAWLG000000000.1
Listeria monocytogenes	FSIS21820968		PDT000281160.2	2018-01-24T17:56:41Z	USA:NY	environmental: non-food-contact surface	environmental/other		PDS000072549.1	8	54	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SAMN08383755	PDG000000001.2010	Listeria monocytogenes	GCA_004630655.1				2018	bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		147192	45	3126694	PAIRED	ILLUMINA	SRR6496725	USDA-FSIS	2018-01-24T05:25:12Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SKESA v. 2.2			1639	AAAXLT	AAAXLT000000000.1
Listeria monocytogenes	FSIS21820973		PDT000281164.2	2018-01-24T17:56:43Z	USA:NY	environmental: non-food-contact surface	environmental/other		PDS000072549.1	2	50	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SAMN08383760	PDG000000001.2010	Listeria monocytogenes	GCA_004630715.1				2018	bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		98854	59	3138906	PAIRED	ILLUMINA	SRR6496735	USDA-FSIS	2018-01-24T05:27:33Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SKESA v. 2.2			1639	AAAXLN	AAAXLN000000000.1
